time_of_info,count_to_r,count_to_l,count_to_b,count_to_t,count_stuck_middle,count_stuck_to_r,count_stuck_to_l,count_stuck_to_b,count_stuck_to_t,is_jam_next_l,is_jam_next_r,is_jam_next_t,is_jam_next_b,is_green_horizontal,is_green_vertical,y
27548,19,8,6,7,7,5,16,9,7,0,1,0,1,0,1,0
27549,3,7,12,15,0,6,2,11,17,0,0,0,0,0,1,1
27550,13,6,14,14,13,10,4,5,18,0,0,1,0,0,1,0
27551,5,10,8,13,18,2,8,18,3,1,0,1,0,0,1,0
27552,8,14,11,10,17,10,17,6,12,0,0,0,0,0,1,0
27553,11,17,18,14,10,14,6,14,20,1,1,1,0,0,1,0
27554,8,10,7,7,1,0,12,17,15,0,1,1,1,0,1,0
27555,12,19,0,1,0,7,5,1,15,0,1,0,0,0,1,1
27556,7,20,6,20,19,6,5,2,1,0,1,1,1,0,1,0
27557,8,19,4,1,8,0,0,8,2,0,1,1,1,0,1,0
27558,3,18,19,4,16,11,12,13,17,1,0,1,0,0,1,0
27559,14,0,1,7,0,11,12,13,20,1,1,1,0,0,1,1
27560,12,20,13,8,0,8,8,4,7,0,0,1,0,0,1,2
27561,20,1,18,12,7,4,11,6,8,1,0,0,0,0,1,0
27562,20,18,9,14,18,5,19,8,4,0,1,1,0,0,1,0
27563,2,13,10,2,4,3,4,14,0,0,0,0,1,0,1,0
27564,14,2,4,10,0,2,6,11,2,1,1,0,0,0,1,1
27565,20,8,3,0,15,4,8,10,19,1,0,1,0,0,1,0
27566,4,11,20,9,13,3,15,13,9,1,0,1,1,0,1,0
27567,20,2,16,0,4,5,1,18,7,1,1,1,1,0,1,0
27568,0,17,11,19,19,13,14,19,9,1,1,1,1,0,1,0
27569,9,14,12,2,6,12,5,13,4,1,0,0,0,0,1,0
27570,17,20,1,17,1,3,8,17,5,1,0,0,0,0,1,0
27571,11,3,1,7,9,6,8,19,0,1,0,0,1,0,1,0
27572,3,1,2,9,15,17,5,6,6,1,1,1,0,0,1,0
27573,13,9,12,17,11,15,3,8,11,0,1,0,0,0,1,0
27574,19,16,6,1,6,14,19,15,18,0,1,1,0,0,1,0
27575,7,16,14,11,0,1,13,2,15,0,0,1,0,0,1,2
27576,5,19,14,12,3,5,15,4,19,0,1,1,0,0,1,0
27577,20,7,11,5,17,1,9,6,11,0,1,1,1,0,1,0
27578,14,17,13,18,9,12,15,14,5,1,1,0,0,0,1,0
27579,12,4,7,19,0,10,13,6,11,1,0,1,0,0,1,2
27580,12,0,18,17,0,4,11,4,0,1,0,0,0,0,1,1
27581,7,17,14,4,7,0,7,6,14,0,0,1,0,0,1,0
27582,2,11,12,17,10,9,13,14,3,0,0,0,1,0,1,0
27583,1,2,8,7,18,12,11,8,3,1,0,1,0,0,1,0
27584,12,5,15,6,0,12,12,9,7,1,0,1,1,0,1,2
27585,8,5,11,0,18,19,18,3,14,1,1,0,1,0,1,0
27586,20,3,4,3,0,10,4,12,20,1,1,0,0,0,1,1
27587,18,19,14,12,18,7,14,20,18,1,1,0,0,0,1,0
27588,0,4,6,1,13,0,15,3,11,0,1,1,0,0,1,0
27589,11,20,6,14,13,10,16,2,15,0,1,0,0,0,1,0
27590,18,8,16,1,17,13,17,2,19,0,1,1,1,0,1,0
27591,11,13,13,7,0,13,12,16,15,0,0,0,0,0,1,1
27592,9,17,20,17,12,9,14,9,2,1,1,1,0,0,1,0
27593,15,6,17,11,2,19,6,10,15,0,1,0,1,0,1,0
27594,4,5,5,2,1,17,8,19,11,1,1,1,1,0,1,0
27595,0,16,13,13,0,15,1,17,11,0,0,0,1,0,1,2
27596,1,9,9,17,18,4,9,13,1,0,1,1,1,0,1,0
27597,17,1,5,20,19,1,10,15,3,0,1,0,0,0,1,0
27598,11,3,14,14,5,10,12,20,1,0,0,0,0,0,1,0
27599,3,8,10,9,0,20,16,13,4,1,1,0,1,0,1,1
27600,2,18,2,20,0,11,5,0,1,1,1,1,0,1,0,1
27601,4,6,7,3,1,14,13,14,5,1,0,0,0,0,1,0
27602,18,15,12,13,0,0,12,18,19,0,1,0,0,0,1,1
27603,18,18,18,8,5,19,2,12,10,0,1,0,0,0,1,0
27604,12,14,10,20,0,4,13,13,11,0,1,0,1,0,1,2
27605,4,17,10,6,15,14,4,6,1,1,1,1,0,0,1,0
27606,12,2,3,3,3,16,19,3,18,0,1,0,1,0,1,0
27607,8,7,5,11,12,2,5,20,15,1,1,1,0,0,1,0
27608,12,14,3,2,5,7,6,17,8,1,1,0,1,0,1,0
27609,10,18,16,4,5,14,19,2,11,0,0,0,1,0,1,0
27610,9,8,20,18,0,14,11,10,1,1,1,0,1,0,1,1
27611,20,13,12,15,19,15,7,5,9,0,1,0,0,0,1,0
27612,4,4,4,13,1,16,17,19,16,1,1,0,1,0,1,0
27613,10,10,3,3,19,4,20,0,12,1,1,0,0,0,1,0
27614,16,10,16,0,14,8,20,19,9,1,0,1,0,0,1,0
27615,12,14,12,2,0,14,17,5,13,1,0,0,1,0,1,2
27616,10,19,6,18,10,2,16,1,4,0,1,1,0,0,1,0
27617,10,1,1,14,12,6,18,3,14,1,0,0,1,0,1,0
27618,2,0,11,0,14,11,17,11,1,0,0,0,0,0,1,0
27619,10,17,2,1,0,9,17,7,18,1,1,0,1,0,1,1
27620,6,11,8,19,0,9,4,2,4,1,1,1,1,0,1,1
27621,19,13,13,20,18,1,1,0,4,0,0,0,0,0,1,0
27622,8,14,17,5,14,4,16,20,12,1,0,0,0,0,1,0
27623,10,16,6,16,11,1,16,0,1,1,0,1,1,0,1,0
27624,12,16,8,10,0,2,4,12,20,0,0,1,0,0,1,1
27625,6,10,14,19,14,17,9,18,13,0,1,1,1,0,1,0
27626,8,0,15,15,20,3,5,19,11,1,1,1,0,0,1,0
27627,8,10,16,5,6,14,18,19,1,0,1,1,0,0,1,0
27628,9,7,19,13,0,18,15,1,15,1,0,1,1,0,1,2
27629,19,8,10,17,19,19,19,8,11,1,0,0,0,0,1,0
27630,16,2,18,8,20,13,5,1,7,0,1,1,1,0,1,0
27631,8,4,7,19,1,8,12,7,14,0,1,1,1,0,1,0
27632,4,14,6,20,17,8,19,3,6,0,1,1,0,0,1,0
27633,1,19,13,10,17,1,11,15,17,0,0,0,0,0,1,0
27634,16,10,3,9,7,0,13,2,19,0,1,0,1,0,1,0
27635,14,20,0,3,0,4,7,6,14,1,1,0,1,0,1,1
27636,17,3,9,14,15,15,1,1,12,1,1,0,0,0,1,0
27637,14,19,7,4,15,12,19,19,13,1,0,1,1,0,1,0
27638,11,0,16,16,4,14,5,14,8,1,0,0,0,0,1,0
27639,0,20,12,4,0,0,8,13,4,1,0,0,1,0,1,1
27640,2,18,8,16,0,11,2,20,0,0,1,1,0,0,1,1
27641,19,7,5,20,5,9,6,14,6,0,1,1,1,0,1,0
27642,12,11,7,0,11,2,14,16,11,0,1,0,1,0,1,0
27643,14,8,10,17,5,10,13,2,20,1,1,1,0,0,1,0
27644,11,19,18,13,0,13,14,4,1,1,0,0,0,0,1,2
27645,7,8,9,8,7,3,19,11,4,1,1,0,1,0,1,0
27646,14,5,12,9,15,0,6,16,4,1,1,1,1,0,1,0
27647,20,18,11,20,18,5,4,2,17,0,0,0,1,0,1,0
27648,14,9,12,5,1,18,10,1,3,1,1,1,0,0,1,0
27649,8,2,0,13,13,7,17,13,20,0,0,1,0,0,1,0
27650,11,14,6,3,5,3,10,19,8,1,0,1,0,0,1,0
27651,19,4,8,18,15,6,10,20,15,0,1,1,0,0,1,0
27652,5,12,9,6,16,8,7,6,1,0,1,0,1,0,1,0
27653,2,18,10,2,19,7,17,5,4,0,1,1,0,0,1,0
27654,4,7,15,9,7,0,12,7,7,1,0,0,0,0,1,0
27655,20,3,12,5,0,14,2,19,13,0,0,1,0,0,1,1
27656,6,5,20,6,11,14,18,3,16,1,0,1,1,0,1,0
27657,1,19,7,10,7,20,12,15,3,0,0,0,1,0,1,0
27658,20,2,4,7,16,20,9,17,14,1,0,0,0,0,1,0
27659,18,15,13,16,0,12,5,1,18,1,1,0,1,0,1,1
27660,14,1,20,11,0,20,14,0,19,1,1,1,1,0,1,1
27661,11,9,17,14,0,5,5,5,20,0,1,0,0,0,1,1
27662,17,12,4,19,11,16,18,13,11,0,0,0,0,0,1,0
27663,17,12,3,4,14,6,6,19,2,0,1,0,1,0,1,0
27664,7,1,16,20,0,2,12,3,4,1,0,1,1,0,1,2
27665,3,3,19,4,13,6,10,0,15,1,0,0,0,0,1,0
27666,0,15,18,11,11,11,19,11,7,1,1,1,1,0,1,0
27667,20,11,13,1,12,16,2,12,17,1,0,1,1,0,1,0
27668,13,16,13,7,4,17,5,19,9,0,1,1,0,0,1,0
27669,7,10,19,16,4,19,9,20,14,0,1,0,1,0,1,0
27670,4,3,5,13,20,5,9,9,20,0,0,1,0,0,1,0
27671,10,12,0,11,4,12,8,17,17,1,0,0,0,0,1,0
27672,7,10,8,7,18,15,0,11,7,1,0,1,0,0,1,0
27673,3,10,4,6,1,7,15,6,7,0,1,0,1,0,1,0
27674,17,0,19,1,1,1,18,20,1,0,1,0,1,0,1,0
27675,16,17,12,17,0,19,5,18,6,1,0,1,1,0,1,2
27676,17,1,9,4,3,4,7,6,3,1,0,0,1,0,1,0
27677,2,7,15,8,18,0,20,15,18,0,0,0,0,0,1,0
27678,1,0,5,2,15,0,8,9,15,1,1,1,0,0,1,0
27679,20,20,4,3,0,0,19,19,3,1,1,1,0,0,1,1
27680,10,4,13,13,0,6,9,16,8,0,0,1,1,0,1,2
27681,6,9,2,18,4,16,10,9,0,0,1,1,1,0,1,0
27682,2,6,19,15,3,16,13,7,17,1,1,1,0,0,1,0
27683,18,17,7,5,15,9,8,18,19,0,0,1,0,0,1,0
27684,14,9,20,20,0,10,1,20,2,0,0,1,0,0,1,1
27685,17,19,7,17,19,6,0,17,9,0,0,0,1,0,1,0
27686,0,12,7,6,14,7,10,6,1,1,1,0,1,0,1,0
27687,3,3,14,6,5,16,12,9,8,0,1,0,0,0,1,0
27688,9,0,4,14,15,12,0,6,4,0,0,0,1,0,1,0
27689,12,3,1,2,6,15,20,11,1,1,0,0,1,0,1,0
27690,16,11,14,19,4,13,3,19,18,1,0,0,0,0,1,0
27691,5,16,7,6,3,17,15,13,15,0,0,1,1,0,1,0
27692,3,14,11,11,12,15,16,19,14,1,0,1,1,0,1,0
27693,3,13,14,6,4,10,19,12,8,1,1,1,1,0,1,0
27694,20,2,3,5,6,14,16,7,17,0,1,1,1,0,1,0
27695,19,14,11,8,0,9,16,16,18,0,1,1,1,0,1,2
27696,16,20,3,2,13,1,12,16,12,0,0,0,1,0,1,0
27697,14,14,6,3,15,19,2,12,8,1,0,0,0,0,1,0
27698,9,15,17,7,18,13,13,18,18,0,0,1,0,0,1,0
27699,12,2,13,13,0,15,20,16,11,1,0,0,0,0,1,1
27700,14,3,9,14,0,10,4,14,20,0,1,1,1,0,1,2
27701,8,14,14,4,1,7,15,10,18,1,0,1,1,0,1,0
27702,1,12,7,8,13,19,15,19,14,0,0,1,0,0,1,0
27703,6,12,12,10,4,20,8,17,15,1,0,0,1,0,1,0
27704,2,20,4,1,0,3,12,17,15,0,1,0,1,0,1,1
27705,12,12,5,1,8,19,3,4,11,0,0,1,1,0,1,0
27706,6,19,6,11,1,13,16,3,3,1,1,1,0,0,1,0
27707,0,15,0,18,9,17,2,12,5,1,0,1,1,0,1,0
27708,5,5,4,17,6,6,4,7,17,0,1,0,0,0,1,0
27709,4,6,14,14,0,11,11,9,2,0,0,0,1,0,1,2
27710,20,16,15,3,2,10,11,1,3,0,1,1,0,0,1,0
27711,13,11,2,12,8,16,11,2,14,0,1,0,0,0,1,0
27712,18,19,17,7,12,3,11,9,5,0,1,1,1,0,1,0
27713,0,4,1,9,20,8,12,11,19,0,1,0,0,0,1,0
27714,16,13,18,18,10,17,7,1,19,1,1,1,1,0,1,0
27715,16,10,4,3,0,9,10,10,2,1,1,0,1,0,1,1
27716,10,9,12,4,4,8,15,17,3,0,1,1,1,0,1,0
27717,17,13,3,4,3,5,13,16,15,1,0,0,1,0,1,0
27718,4,12,15,10,3,18,0,14,16,1,1,0,1,0,1,0
27719,6,12,11,8,0,7,12,19,8,0,0,1,1,0,1,2
27720,3,1,12,7,0,18,3,2,8,0,1,1,1,0,1,2
27721,8,10,3,11,8,19,11,15,4,1,1,0,0,0,1,0
27722,14,2,16,4,10,13,6,6,5,1,1,1,0,0,1,0
27723,18,18,4,15,3,9,13,0,3,1,0,1,0,0,1,0
27724,6,16,12,17,0,18,5,6,10,0,1,0,0,0,1,1
27725,19,4,1,18,11,11,12,5,19,1,0,0,1,0,1,0
27726,3,8,8,3,2,0,14,7,7,0,0,1,0,0,1,0
27727,8,17,3,1,0,6,15,1,9,0,0,1,0,0,1,2
27728,11,12,1,19,16,4,4,16,18,0,1,1,1,0,1,0
27729,14,1,17,3,2,7,17,16,8,1,0,1,1,0,1,0
27730,20,4,9,15,7,20,8,9,20,0,0,0,0,0,1,0
27731,15,13,17,17,2,19,7,8,15,0,1,1,0,0,1,0
27732,17,6,1,13,14,0,9,16,16,1,1,1,0,0,1,0
27733,20,7,14,10,2,6,0,2,14,1,0,1,0,0,1,0
27734,11,1,18,19,13,19,5,3,17,0,1,0,0,0,1,0
27735,2,1,1,7,0,15,8,4,0,0,1,0,0,0,1,2
27736,11,11,7,16,0,15,8,3,20,1,1,0,0,0,1,1
27737,12,11,12,6,17,10,19,4,20,0,0,1,1,0,1,0
27738,18,14,2,20,14,19,12,13,9,1,0,1,0,0,1,0
27739,13,9,12,7,0,2,5,1,0,0,0,0,0,0,1,2
27740,20,8,13,4,0,14,1,14,16,0,1,0,1,0,1,1
27741,12,6,8,0,4,8,17,15,8,0,1,0,0,0,1,0
27742,11,15,16,18,3,17,12,4,6,1,1,1,1,0,1,0
27743,6,1,20,3,11,15,8,3,20,1,1,1,1,0,1,0
27744,1,14,6,17,0,10,14,10,14,0,0,0,1,0,1,2
27745,11,14,15,15,8,1,3,4,10,1,1,1,0,0,1,0
27746,20,10,0,0,18,17,10,1,2,0,0,0,1,0,1,0
27747,7,11,4,10,6,11,18,3,8,1,1,0,0,0,1,0
27748,5,4,14,15,6,14,1,13,18,0,1,0,1,0,1,0
27749,1,20,11,8,16,10,5,15,15,0,1,1,1,0,1,0
27750,17,18,14,8,1,10,8,2,10,0,0,0,0,0,1,0
27751,6,3,15,14,10,11,0,11,2,0,0,0,1,0,1,0
27752,7,13,1,16,13,5,9,16,5,1,0,0,0,0,1,0
27753,11,11,17,9,17,0,0,5,13,1,1,0,0,0,1,0
27754,8,19,10,5,14,2,17,8,12,0,1,0,1,0,1,0
27755,15,8,9,10,0,4,5,6,18,1,1,1,0,0,1,1
27756,5,9,2,11,5,10,14,19,17,0,1,0,0,0,1,0
27757,6,10,11,3,0,20,7,15,19,0,1,1,1,0,1,2
27758,7,6,10,10,17,18,10,13,20,1,1,1,0,0,1,0
27759,9,0,12,2,0,5,20,20,14,0,0,0,0,0,1,1
27760,19,6,15,8,0,8,3,12,16,0,0,1,0,0,1,1
27761,18,6,20,13,8,4,7,13,12,0,0,0,0,0,1,0
27762,16,3,17,18,5,18,14,19,20,0,1,1,0,0,1,0
27763,14,1,16,9,1,13,11,13,14,1,0,0,1,0,1,0
27764,5,6,15,14,0,19,14,5,20,1,0,1,1,0,1,2
27765,16,15,5,8,19,12,3,12,8,0,1,0,0,0,1,0
27766,7,17,7,3,17,6,6,0,0,1,1,1,0,0,1,0
27767,9,14,0,13,0,7,18,5,10,0,0,0,1,0,1,2
27768,17,6,2,16,0,1,4,9,0,0,0,1,1,0,1,2
27769,14,1,12,3,18,18,18,18,5,0,1,1,1,0,1,0
27770,20,11,9,16,3,0,16,19,3,0,0,1,1,0,1,0
27771,12,3,8,0,16,15,18,0,8,1,0,1,1,0,1,0
27772,9,12,11,7,1,2,18,3,5,1,0,0,1,0,1,0
27773,7,8,5,17,1,3,8,16,0,0,0,0,0,0,1,0
27774,2,12,18,0,18,8,1,20,7,1,1,0,0,0,1,0
27775,1,17,13,6,0,3,4,17,18,0,0,0,0,0,1,1
27776,2,10,10,18,13,5,8,5,7,1,1,0,1,0,1,0
27777,10,14,3,3,13,1,16,4,20,0,0,0,1,0,1,0
27778,15,9,1,17,13,2,4,9,17,1,0,1,0,0,1,0
27779,8,14,1,16,0,1,1,15,10,1,1,1,0,0,1,1
27780,18,19,5,9,0,5,2,17,2,0,0,1,1,0,1,2
27781,9,7,0,20,18,2,13,19,3,1,1,0,1,0,1,0
27782,12,9,0,13,9,14,13,4,16,0,1,1,0,0,1,0
27783,8,19,10,0,8,12,15,15,0,1,1,1,1,0,1,0
27784,17,4,18,11,0,15,17,19,10,1,0,1,1,0,1,2
27785,17,17,14,0,3,12,14,11,9,1,1,1,0,0,1,0
27786,11,18,18,3,3,9,4,6,20,1,0,0,0,0,1,0
27787,3,10,5,15,15,4,5,11,6,1,0,0,0,0,1,0
27788,0,7,3,14,3,10,18,10,3,1,0,0,1,0,1,0
27789,3,18,11,10,6,19,13,13,16,1,0,0,0,0,1,0
27790,0,17,17,16,0,2,0,3,9,1,0,1,0,0,1,1
27791,4,16,11,6,12,12,17,5,6,0,0,0,0,0,1,0
27792,8,18,10,4,9,20,6,10,11,0,1,0,1,0,1,0
27793,15,12,3,4,5,9,4,5,11,1,1,0,1,0,1,0
27794,16,16,13,1,17,8,15,17,16,0,1,0,1,0,1,0
27795,11,0,17,2,0,20,14,14,10,0,0,1,1,0,1,2
27796,16,12,11,8,13,18,8,18,16,0,1,0,1,0,1,0
27797,8,7,1,14,18,6,15,15,6,0,1,1,0,0,1,0
27798,1,4,10,10,9,18,18,3,8,1,0,1,0,0,1,0
27799,4,13,13,16,0,7,20,15,11,0,1,0,0,0,1,1
27800,3,6,9,7,0,14,18,16,14,0,0,0,0,1,0,2
27801,17,19,8,17,0,19,10,19,0,0,0,1,1,0,1,2
27802,16,10,0,14,6,8,16,4,2,1,1,1,1,0,1,0
27803,19,14,17,18,11,9,20,6,14,1,0,0,1,0,1,0
27804,8,15,19,12,0,9,12,15,2,1,0,1,1,0,1,2
27805,18,7,8,17,13,11,14,15,0,1,1,0,0,0,1,0
27806,11,13,8,4,7,4,18,1,16,1,1,1,1,0,1,0
27807,16,3,9,1,6,1,0,16,18,0,1,1,0,0,1,0
27808,0,11,7,19,18,16,4,14,6,0,0,0,0,0,1,0
27809,3,7,7,9,5,0,15,11,16,1,1,1,0,0,1,0
27810,15,13,5,19,14,1,14,14,5,1,1,0,0,0,1,0
27811,10,13,20,5,18,18,9,13,8,1,1,1,0,0,1,0
27812,3,7,0,14,14,4,17,12,11,0,1,1,0,0,1,0
27813,19,11,15,5,5,10,13,15,14,0,1,0,1,0,1,0
27814,1,16,17,17,13,12,9,3,0,0,1,1,1,0,1,0
27815,17,19,16,8,0,6,15,0,17,1,0,1,1,0,1,2
27816,4,18,3,17,1,9,10,15,6,0,1,1,0,0,1,0
27817,0,10,12,1,17,18,13,19,13,1,0,0,1,0,1,0
27818,17,8,16,10,9,15,16,15,15,0,0,0,1,0,1,0
27819,0,18,2,18,0,4,14,20,19,0,0,0,1,0,1,1
27820,20,6,11,12,0,11,5,14,17,0,0,0,0,0,1,1
27821,12,17,5,2,20,5,10,11,15,1,0,0,1,0,1,0
27822,15,10,11,8,18,18,7,20,15,0,0,1,1,0,1,0
27823,0,4,4,17,4,2,5,12,14,0,1,1,1,0,1,0
27824,20,13,16,9,0,17,1,18,11,1,1,0,1,0,1,1
27825,2,15,3,10,14,12,9,15,19,0,1,0,0,0,1,0
27826,9,15,16,7,20,0,1,6,16,1,0,1,1,0,1,0
27827,5,12,20,10,17,7,6,14,1,0,1,1,1,0,1,0
27828,17,17,6,2,3,14,8,10,4,1,0,0,1,0,1,0
27829,6,13,0,16,11,3,19,13,3,0,0,0,1,0,1,0
27830,13,17,17,5,1,17,8,9,10,1,0,0,1,0,1,0
27831,3,0,1,2,14,19,18,8,16,0,0,1,1,0,1,0
27832,4,11,4,4,17,19,4,6,3,1,1,0,0,0,1,0
27833,17,6,14,18,1,18,19,20,13,0,1,0,0,0,1,0
27834,9,13,8,12,13,8,3,2,17,1,1,1,0,0,1,0
27835,6,12,0,6,0,6,1,18,7,0,1,1,0,0,1,1
27836,10,0,8,19,20,3,17,9,18,1,1,1,1,0,1,0
27837,18,6,12,2,13,15,2,9,10,1,1,0,0,0,1,0
27838,13,6,8,12,10,17,20,5,3,1,0,0,0,0,1,0
27839,4,20,19,6,0,19,12,16,11,0,1,0,1,0,1,2
27840,6,9,2,20,0,6,1,10,11,0,0,1,1,0,1,2
27841,5,7,2,7,7,7,1,11,0,1,0,0,0,0,1,0
27842,3,15,4,13,12,7,4,14,0,1,1,0,1,0,1,0
27843,2,9,11,9,13,15,2,0,16,1,1,0,0,0,1,0
27844,7,16,5,18,0,18,9,7,1,0,1,1,1,0,1,2
27845,7,1,10,1,12,12,17,8,7,1,0,0,1,0,1,0
27846,16,19,14,12,0,10,14,18,15,0,0,1,1,0,1,2
27847,12,19,4,18,5,14,15,20,18,1,1,0,1,0,1,0
27848,8,12,3,2,7,12,7,10,5,1,0,0,1,0,1,0
27849,10,6,6,6,18,3,17,13,7,0,1,1,0,0,1,0
27850,4,18,1,20,16,0,10,7,1,0,0,1,1,0,1,0
27851,0,4,17,2,8,16,18,14,1,1,0,1,1,0,1,0
27852,6,18,10,6,13,7,6,11,3,1,1,0,1,0,1,0
27853,6,9,19,16,20,7,8,17,12,1,0,0,0,0,1,0
27854,9,15,8,3,17,6,1,4,8,1,1,0,0,0,1,0
27855,6,10,4,15,0,5,19,15,6,0,1,1,1,0,1,2
27856,18,6,10,20,3,20,8,9,2,1,0,1,0,0,1,0
27857,8,14,13,3,16,6,1,19,20,1,0,0,1,0,1,0
27858,1,17,19,2,2,6,18,12,18,1,0,0,0,0,1,0
27859,3,14,13,10,0,7,8,13,16,0,0,0,1,0,1,1
27860,16,9,4,2,0,5,8,15,7,1,1,1,1,0,1,1
27861,7,17,10,12,10,9,0,12,0,1,1,1,0,0,1,0
27862,14,7,18,20,15,20,20,20,13,0,0,1,1,0,1,0
27863,20,5,15,2,17,8,2,3,19,0,1,1,1,0,1,0
27864,17,8,11,19,0,0,10,14,11,1,0,0,0,0,1,1
27865,5,8,0,3,5,0,16,11,12,0,1,0,1,0,1,0
27866,19,20,12,16,4,4,11,3,13,1,0,0,0,0,1,0
27867,14,4,7,11,4,4,0,19,17,1,1,0,0,0,1,0
27868,7,19,5,11,4,6,11,11,13,0,0,0,0,0,1,0
27869,12,20,6,14,7,6,19,1,0,1,1,1,0,0,1,0
27870,6,4,9,17,16,9,15,0,5,0,1,0,1,0,1,0
27871,12,2,19,6,11,14,1,10,0,1,0,1,1,0,1,0
27872,6,15,9,16,0,10,4,7,1,1,0,0,1,0,1,2
27873,4,5,9,9,1,6,16,5,9,1,1,0,0,0,1,0
27874,17,9,3,2,11,8,20,10,8,0,1,1,1,0,1,0
27875,15,19,20,2,0,15,11,8,5,0,0,0,0,0,1,2
27876,18,9,6,3,13,17,7,16,2,0,0,1,0,0,1,0
27877,0,14,12,20,2,4,8,18,15,1,0,0,0,0,1,0
27878,9,13,12,16,4,10,19,10,4,1,0,0,0,0,1,0
27879,2,20,18,9,0,11,19,18,5,1,0,1,0,0,1,1
27880,20,5,13,3,0,0,15,6,6,0,1,1,0,0,1,2
27881,7,16,20,8,7,6,7,16,15,0,0,1,0,0,1,0
27882,8,5,5,9,1,9,9,1,14,0,1,0,1,0,1,0
27883,12,13,14,0,16,14,9,14,15,0,1,0,1,0,1,0
27884,9,17,14,4,0,11,10,15,0,1,0,0,0,0,1,1
27885,14,11,8,18,4,11,11,9,0,1,0,1,1,0,1,0
27886,9,12,13,20,7,19,19,12,16,1,0,1,1,0,1,0
27887,8,13,3,9,20,13,11,20,11,0,1,1,1,0,1,0
27888,14,11,17,8,15,6,0,5,0,1,0,1,1,0,1,0
27889,19,8,2,18,2,4,16,1,0,0,1,0,1,0,1,0
27890,14,12,9,10,12,2,3,20,7,0,0,0,1,0,1,0
27891,15,13,17,6,13,10,14,16,2,0,1,0,0,0,1,0
27892,17,18,13,16,17,14,3,19,9,0,1,0,1,0,1,0
27893,4,14,6,5,19,11,4,16,12,1,1,1,1,0,1,0
27894,11,5,15,12,16,14,6,8,14,0,0,0,0,0,1,0
27895,4,8,13,15,0,12,6,18,4,0,1,0,0,0,1,1
27896,15,13,1,7,15,16,19,16,2,1,1,1,0,0,1,0
27897,5,13,2,1,18,19,10,19,7,1,1,0,1,0,1,0
27898,9,17,20,8,3,2,13,11,7,1,1,1,0,0,1,0
27899,10,10,11,5,0,7,18,4,16,1,0,0,0,0,1,1
27900,9,17,18,9,0,16,15,10,1,1,1,1,1,0,1,1
27901,11,6,11,1,5,7,8,10,8,1,0,1,1,0,1,0
27902,11,6,0,3,17,7,15,7,16,0,0,0,0,0,1,0
27903,9,8,18,2,2,14,16,14,5,1,1,1,1,0,1,0
27904,5,10,1,18,0,7,18,14,7,0,0,0,0,0,1,2
27905,19,13,8,7,8,4,4,19,8,0,1,1,0,0,1,0
27906,18,19,5,20,6,1,15,2,16,1,0,1,0,0,1,0
27907,13,0,2,7,20,11,2,2,8,0,0,0,1,0,1,0
27908,4,3,15,13,13,17,4,19,7,0,1,0,0,0,1,0
27909,15,14,8,12,15,3,15,16,11,0,1,1,0,0,1,0
27910,13,13,9,7,3,7,18,3,7,0,1,0,1,0,1,0
27911,15,6,5,6,8,3,13,19,12,1,0,1,0,0,1,0
27912,5,17,17,11,20,11,2,4,16,0,1,0,0,0,1,0
27913,13,14,20,15,7,3,19,13,10,0,1,1,0,0,1,0
27914,4,19,15,20,6,4,9,0,3,1,0,1,0,0,1,0
27915,12,13,11,3,0,19,12,9,6,1,0,0,0,0,1,2
27916,11,4,12,19,9,16,4,6,10,1,1,1,1,0,1,0
27917,5,5,3,0,18,5,9,1,17,1,1,0,0,0,1,0
27918,11,20,10,9,11,6,1,16,13,1,1,0,0,0,1,0
27919,5,19,17,15,0,20,14,14,15,0,0,1,0,0,1,2
27920,4,6,15,15,0,15,19,10,10,0,1,0,0,0,1,1
27921,19,18,7,1,14,9,3,4,11,0,0,0,1,0,1,0
27922,5,1,16,5,17,4,1,7,10,1,0,1,0,0,1,0
27923,1,11,7,10,0,8,16,0,15,0,1,0,0,0,1,2
27924,6,10,10,6,0,7,2,13,8,1,0,0,1,0,1,1
27925,2,4,8,20,13,5,6,8,14,1,0,1,0,0,1,0
27926,15,1,4,5,7,7,10,19,6,0,1,1,1,0,1,0
27927,13,6,14,14,15,4,19,5,16,1,0,0,1,0,1,0
27928,19,1,15,9,9,13,6,13,19,0,0,1,0,0,1,0
27929,10,16,0,5,1,8,20,15,13,1,1,0,1,0,1,0
27930,14,11,10,14,4,13,8,14,12,0,1,0,1,0,1,0
27931,2,12,6,19,4,14,3,18,2,0,0,0,1,0,1,0
27932,2,15,14,17,9,7,6,5,17,0,1,1,1,0,1,0
27933,19,9,4,17,18,7,3,8,17,1,1,1,0,0,1,0
27934,6,14,17,8,4,11,9,13,7,0,1,1,1,0,1,0
27935,9,14,10,10,0,2,15,18,9,0,0,0,1,0,1,2
27936,8,7,7,2,1,16,18,20,15,1,1,0,1,0,1,0
27937,13,10,2,7,12,19,15,7,7,0,0,0,0,0,1,0
27938,6,10,8,5,14,20,12,17,16,1,0,0,1,0,1,0
27939,12,12,1,0,0,20,1,1,0,0,1,0,0,0,1,2
27940,6,12,20,13,0,9,1,1,18,1,1,0,1,0,1,1
27941,6,3,7,8,13,7,15,10,1,0,0,1,1,0,1,0
27942,4,11,19,3,6,17,1,5,3,0,0,1,0,0,1,0
27943,11,2,11,10,13,14,5,4,7,0,0,1,0,0,1,0
